A/C Group,Start,End,W/O,A/C,Issue Date,Due Date,Closing Date,ATA,DD,MEL,MEL Ref.,Description,Action
Own Configuration,2022-08-01,2023-07-31,53992,PWG,2023-07-06,,2023-07-06,31,0,0,,"1 WORKSTEP ADDED BY MYEDEX ON 06.JUL.2023, 17:00 DAR ON MAINTENANCE STATUS DESCRIPTION SIGN MYEDEX","ACTION PERFORMED BY MYEDEX ON 06.JUL.2023, 17:00 REF TSM 31-36-00-710-065-A. DO WGL - DAR (2TV) TEST RESULT DAR MEDIA LOW. DO PERFORMED EOF AND WGL FILE RECLYCLE TALK OF THE WGL - DAR REF"
Own Configuration,2022-08-01,2023-07-31,53993,PWH,2023-07-05,,2023-07-05,34,0,0,,"1 WORKSTEP ADDED BY BEW ON 05.JUL.2023, 05:20 INPROPER / UNUSUALLY SPEED TREND ACCELERATION AFTER CLEAN UP FLAPS FROM 3 DEGREES TO 4 DEGREES","ACTION PERFORMED BY BEW ON 05.JUL.2023, 05:20 CB RESETED PERFORMED AND FULL REALIGNMENT PERFORMED, 6RD TEST ADR RESULT GOOD , REF AMM 34-13-00"
Own Configuration,2022-08-01,2023-07-31,37610,PWD,2022-10-31,,2022-10-31,32,0,0,,"1 WORKSTEP ADDED BY SITI ON 31.OCT.2022, 22:00 MAINTENANCE DESCRIPTION SIGN SITI","ACTION PERFORMED BY SITI ON 31.OCT.2022, 22:00 DO SWAP OF BSCU AND BITE TEST OF BSCU SYSTEM RESULT TEST FAILURE MESSAGE ""CAPT STEERING HDWHL (1GC) / BSCU (10CG) REF AMM :32-42-34- PB"
Own Configuration,2022-08-01,2023-07-31,53995,PWH,2023-07-05,,2023-07-05,NAN,0,0,,"1 WORKSTEP ADDED BY AFN ON 05.JUL.2023, 16:00 TO PERFORM 24HR CHECK DESCRIPTION SIGN AFN","ACTION PERFORMED BY AFN ON 05.JUL.2023, 16:00 24HR CHECK PERFORMED  REF FORM.F.MNT.E.103 PERFORMED SIGN AFN"
Own Configuration,2022-08-01,2023-07-31,29420,PWD,2022-09-17,,2022-09-18,34,0,1,34-50-05,"1 WORKSTEP ADDED BY SITI ON 17.SEP.2022, 23:50 DURING BD CHECK VOR #2 FAULT DESCRIPTION SIGN SITI","ACTION PERFORMED BY SITI ON 17.SEP.2022, 23:50 REF TSM TASK 34-55-00-810-802 A DO BITE TEST VOR#2 RESULT TROUBLE STILL EXIST. DO TO DEEP TS PROBLEM INSERT TO HIL. REF MEL ITEM"
Own Configuration,2022-08-01,2023-07-31,37612,PWD,2022-11-01,,2022-11-01,32,0,0,,"1 WORKSTEP ADDED BY SITI ON 01.NOV.2022, 14:00 MAINTENANCE DESCRIPTION SIGN SITI","ACTION PERFORMED BY ZULNAIN ON 01.NOV.2022, 14:00 DO BACK TO ORIGINAL BSCU (10GG) DO BITE TEST OF BSCU #1 AND BSCU #2 RESULT NO FAULT MESSAGE REF AMM 32-42-34/ PB401"
Own Configuration,2022-08-01,2023-07-31,53996,PWH,2023-07-05,,2023-07-05,NAN,0,0,,"1 WORKSTEP ADDED BY DASI ON 05.JUL.2023, 22:00 TO PERFORM BD CHECK DESCRIPTION SIGN DASI","ACTION PERFORMED BY DASI ON 05.JUL.2023, 22:00 BD CHECK PERFORMED  REF FORM.F.MNT.E.102 PERFORMED SIGN DASI"
Own Configuration,2022-08-01,2023-07-31,53997,PWH,2023-07-06,,2023-07-06,73,0,0,,"1 WORKSTEP ADDED BY RAGP ON 06.JUL.2023, 08:03 IDG 2 TEMP RAISED UP TO150 DEGREES DURING DESCENT DESCRIPTION SIGN RAGP","ACTION PERFORMED BY RAGP ON 06.JUL.2023, 08:03 PFR CHECK SOURCE FROM EIU 2, DO GRD SCANN OF THE EIU 2 WITH RESULT NO FALLURE .REF AMM 73-22-00-710-040."
Own Configuration,2022-08-01,2023-07-31,53998,PWH,2023-07-06,,2023-07-06,NAN,0,0,,"1 WORKSTEP ADDED BY ATV ON 06.JUL.2023, 16:00 TO PERFORM DAILY CHECK DESCRIPTION SIGN ATV","ACTION PERFORMED BY ATV ON 06.JUL.2023, 16:00 DAILY CHECK PERFORMED  REF FORM.F.MNT.E.104 PERFORMED SIGN ATV"
Own Configuration,2022-08-01,2023-07-31,37615,PWA,2022-09-04,,2022-09-06,71,0,0,,"1 WORKSTEP ADDED BY MAYA ON 04.SEP.2022, 22:00 MAINTENANCE REPLACEMENT ENG#2","ACTION PERFORMED BY MAYA ON 04.SEP.2022, 22:00 REPLACED ENG#2 REF AMM 71-00-00 PB 401"
Own Configuration,2022-08-01,2023-07-31,53999,PWH,2023-07-06,,2023-07-06,22,0,0,,"1 WORKSTEP ADDED BY MYEDEX ON 06.JUL.2023, 16:30 MAINTENANCE DESCRIPTION SIGN MYEDEX","ACTION PERFORMED BY MYEDEX ON 06.JUL.2023, 16:30 UPLOADING NAV DATA BASE REF AMM 22-70-00-610-008-C01.VALID UNTIL 09 AUG 2023."
Own Configuration,2022-08-01,2023-07-31,37616,PWC,2023-03-21,,2023-03-21,25,1,0,,"1 WORKSTEP ADDED BY ANGGUN ON 21.MAR.2023, 02:50 REF CML 001084 D1 FOUND LAV A TISSUE ROLLER MISSING DESCRIPTION SIGN ANGGUN","ACTION PERFORMED BY ANGGUN ON 21.MAR.2023, 02:50 NEED COMPETE TISSUE ROLLER AT LAV A 1 EA DUE TO NIL SPARE INSERT TO HIL NON CAT"
Own Configuration,2022-08-01,2023-07-31,54000,PWH,2023-07-06,,2023-07-06,NAN,0,0,,"1 WORKSTEP ADDED BY ASS ON 06.JUL.2023, 21:30 TO PERFORM BD CHECK DESCRIPTION SIGN ASS","ACTION PERFORMED BY ASS ON 06.JUL.2023, 21:30 BD CHECK PERFORMED  REF FORM.F.MNT.E.102 (2-02) PERFORMED SIGN ASS"
Own Configuration,2022-08-01,2023-07-31,54001,PWH,2023-07-06,,2023-07-15,31,0,1,31-01-01-01A,"1 WORKSTEP ADDED BY ASS ON 06.JUL.2023, 22:45 MAINTENANCE DURING BD CHECK FOUND GIND CTL PB ON LT NOT ILL DESCRIPTION SIGN ASS","ACTION PERFORMED BY ASS ON 06.JUL.2023, 22:45 RESETED CB NOT HELP SO INSERT TO HIL REF MEL 31-01-01-01-A CAT C PERFORMED SIGN ASS"
Own Configuration,2022-08-01,2023-07-31,37618,PWD,2022-11-02,,2022-11-02,35,0,0,,"1 WORKSTEP ADDED BY SITI ON 02.NOV.2022, 18:00 REPLACED PSU PANEL REF CML SEQ NO.C0000399 D2 REPLACED PSU PANEL DESCRIPTION SIGN SITI","ACTION PERFORMED BY SITI ON 02.NOV.2022, 18:00 DO REPLACED P.S.U POS SEAT 1 ABC OPS CHECK RESULT GOOD REF AMM 35-21-41-000-001-A /400-001-A"
Own Configuration,2022-08-01,2023-07-31,54002,PWH,2023-07-07,,2023-07-15,46,0,1,46-11-04A,"1 WORKSTEP ADDED BY DAKU ON 07.JUL.2023, 05:12 EFB POWER OUTLET CAPT SIDE LOOSE DESCRIPTION SIGN DAKU","ACTION PERFORMED BY DAKU ON 07.JUL.2023, 05:12 AFTER CHECK WITH POWER CHARGING FOUND ONE OF OUTLET LOOSE, DO REPOSITION CONNECTOR STILL NOT HELP . DUE TO TIME INSERT TO HIL  REF"
Own Configuration,2022-08-01,2023-07-31,54003,PWG,2023-07-06,,2023-07-06,32,0,0,,"1 WORKSTEP ADDED BY ASS ON 06.JUL.2023, 17:10 CICKPIT HANDSET CABLE LOOSEN BETWEEN HANDSET AND CRADLE DESCRIPTION SIGN ASS","ACTION PERFORMED BY ASS ON 06.JUL.2023, 17:10 AFTER CHECK FOUND CABLE HANDSET COILED CORD CRADLE CUT. DO TEMPORARY REPAIR OF RUBBER CRADLE CABLE. DO OPERATIONAL TEST OF HANDSET RESULT"
Own Configuration,2022-08-01,2023-07-31,37620,PWD,2022-11-02,,2022-11-02,35,0,0,,"1 WORKSTEP ADDED BY SITI ON 02.NOV.2022, 18:05 REF CML SEQ NO C0000399 D2 REPLACED PSU PANEL DESCRIPTION SIGN SITI","ACTION PERFORMED BY SITI ON 02.NOV.2022, 18:05 DO REPLACED P.S.U POS SEAT 4 ABC OPS CHECK RESULT GOOD. REF AMM 35-21-41-000-001-4/400-001-A"
Own Configuration,2022-08-01,2023-07-31,54004,PWG,2023-07-06,,2023-07-06,22,0,0,,"1 WORKSTEP ADDED BY MYEDEX ON 06.JUL.2023, 16:30 MAINTENANCE DESCRIPTION SIGN MYEDEX","ACTION PERFORMED BY MYEDEX ON 06.JUL.2023, 16:30 PERFORM UPDATE NAV DATA BASE, REF AMM 22-80-00-010-008-H NDB VALID UNTIL 10 AUG . DO AFS TEST REF AMM 22-96-00-710-001, RESULT PASS"
Own Configuration,2022-08-01,2023-07-31,54005,PWG,2023-07-06,,2023-07-06,NAN,0,0,,"1 WORKSTEP ADDED BY ASS ON 06.JUL.2023, 18:00 TO PERFORM DAILY CHECK DESCRIPTION SIGN ASS","ACTION PERFORMED BY ASS ON 06.JUL.2023, 18:00 DAILY CHECK PERFORMED REF.FORM.F.MNT.E.104 (2-02) PERFORMED SIGN ASS"
Own Configuration,2022-08-01,2023-07-31,54006,PWG,2023-07-06,2024-07-05,,25,1,0,,"1 WORKSTEP ADDED BY ASS ON 06.JUL.2023, 18:10 REF CML C001805 D2 WATER BOILER 106 NOT ILLUMINATE AND NOT WATER NOT AVAILABLE","ACTION PERFORMED BY ASS ON 06.JUL.2023, 18:10 TRY TO RECONNEC AND RECYCLE P/B AND CB WATER BOILER BUT NOT HELP, SUSPECT WATER BOILER WAS BAD, INSERT TO HIL D/T CGK NIL SPARE NON CAT"
Own Configuration,2022-08-01,2023-07-31,37623,PWD,2022-11-02,,2022-11-02,35,0,0,,"1 WORKSTEP ADDED BY SITI ON 02.NOV.2022, 18:10 REF CML SEQ NO C0000399 D3 REPLACED PSU PANEL DESCRIPTION SIGN SITI","ACTION PERFORMED BY SITI ON 02.NOV.2022, 18:10 DO REPLACED P.S.U POS SEAT 8 ABC OPS CHECK RESULT GOOD. REF AMM 35-21-41-000-001-4/400-001-A"
Own Configuration,2022-08-01,2023-07-31,54007,PWG,2023-07-07,,2023-07-07,NAN,0,0,,"1 WORKSTEP ADDED BY AGP ON 07.JUL.2023, 01:00 TO PERFORM BD CHECK DESCRIPTION SIGN AGP","ACTION PERFORMED BY AGP ON 07.JUL.2023, 01:00 BD CHECK PERFORMED REF FORM.F.MNT.E.102 (2-02) PERFORMED SIGN AGP"
Own Configuration,2022-08-01,2023-07-31,54008,PWG,2023-07-07,,2023-07-07,32,0,0,,"1 WORKSTEP ADDED BY DAKU ON 07.JUL.2023, 07:00 L/G LGCIU NO 1 FAULT AFTER T/O DPS DESCRIPTION SIGN DAKU","ACTION PERFORMED BY DAKU ON 07.JUL.2023, 07:00 REF TSM 32-31-00-810-837-A , REF PFR FOUND LGCIU (5641) PERFORM RESET LGCIU #1 AND DO BITE TEST OF LGCIU 31 RESULT SATISFIED REF AMM TASK"
Own Configuration,2022-08-01,2023-07-31,54009,PWH,2023-07-07,,2023-07-07,NAN,0,0,,"1 WORKSTEP ADDED BY YJPP ON 07.JUL.2023, 16:06 TO PERFORM 24HR CHECK DESCRIPTION SIGN YJPP","ACTION PERFORMED BY YJPP ON 07.JUL.2023, 16:06 24HR CHECK PERFORMED  REF FORM.F.MNT.E.103 (2-02) FOB 4150 KGS"
Own Configuration,2022-08-01,2023-07-31,54010,PWG,2023-07-07,,2023-07-07,32,0,0,,"1 WORKSTEP ADDED BY ASP ON 07.JUL.2023, 09:30 PROBLEM ON PACE 235 STILL OCCUR DESCRIPTION SIGN ASP","ACTION PERFORMED BY ASP ON 07.JUL.2023, 09:30 PFR CHECK FOUND MSG L/G LGCIU 1 FAULT SOURC FROM L LG DOOR CLOSED SNSR (276A) L LGCIU 1 (56A1) , DO RESETED LGCIU 1 CB (C9, Q34) AND LGCIU 1"
Own Configuration,2022-08-01,2023-07-31,54011,PWH,2023-07-08,,2023-07-08,NAN,0,0,,"1 WORKSTEP ADDED BY DASI ON 08.JUL.2023, 00:40 TO PERFORM BD CHECK DESCRIPTION SIGN DASI","ACTION PERFORMED BY DASI ON 08.JUL.2023, 00:40 BD CHECK PERFORMED  REF FORM.F.MNT.E.102 PERFORMED SIGN DASI"
Own Configuration,2022-08-01,2023-07-31,54012,PWH,2023-07-08,,2023-07-08,NAN,0,0,,"1 WORKSTEP ADDED BY MAUL ON 08.JUL.2023, 13:30 TO PERFORM DAILY CHECK DESCRIPTION SIGN MAUL","ACTION PERFORMED BY MAUL ON 08.JUL.2023, 13:30 DAILY CHECK PERFORMED  REF FORM.F.MNT.E.104 PERFORMED SIGN MAUL"
Own Configuration,2022-08-01,2023-07-31,54013,PWH,2023-07-08,,2023-07-08,NAN,0,0,,"1 WORKSTEP ADDED BY YJPP ON 08.JUL.2023, 22:20 TO PERFORM BD CHECK DESCRIPTION SIGN YJPP","ACTION PERFORMED BY YJPP ON 08.JUL.2023, 22:20 BD CHECK PERFORMED  REF FORM.F.MNT.E.102 (2-02) PERFORMED SIGN YJPP"
Own Configuration,2022-08-01,2023-07-31,54014,PWG,2023-07-07,,2023-07-07,32,0,0,,"1 WORKSTEP ADDED BY TONI ON 07.JUL.2023, 10:00 PROBLEM ABOVE STILL OCCUR DESCRIPTION SIGN TONI","ACTION PERFORMED BY TONI ON 07.JUL.2023, 10:00 REF TSM 32-31-00-810-802-A DO CHECK ON PFR FOUND MSG L/G  L LGCIU 1 FAULT SOURCE FROM L L/G DOOR CLOSED PROX SENSOR (27GA) / LGCIU . DO"
Own Configuration,2022-08-01,2023-07-31,54015,PWH,2023-07-07,,2023-07-07,NAN,0,0,,"1 WORKSTEP ADDED BY WAKU ON 07.JUL.2023, 07:48 ECAM ADVISORY ENG 2 IDG IOL TEMP OVERTEMPERATURE (152) DESCRIPTION SIGN WAKU","ACTION PERFORMED BY WAKU ON 07.JUL.2023, 07:48 PERFORM CHECK OF OIL TEMP INDICATION SYSTEM REF AMM 79-32-00-00 CONF 06 RESULT NORMAL .ADV LEVEL AND STILL WITHIN LIMIT"
Own Configuration,2022-08-01,2023-07-31,54016,PWH,2023-07-09,,2023-07-09,12,0,0,,"1 WORKSTEP ADDED BY DASI ON 09.JUL.2023, 10:16 ECAM ADVISORY ENG 2 IDG OIL TEMP OVERTEMPERATURE DESCRIPTION SIGN DASI","ACTION PERFORMED BY DASI ON 09.JUL.2023, 10:16 AFTER CHECK IDG OIL ENG #2 FOUND OVER QUANTITY DO PERFORMED DRAINING OF IDG #2 AN DO PERFORMED SERVICING IDG #2 .REF AMM 12-12-24-680-802 A"
Own Configuration,2022-08-01,2023-07-31,54017,PWG,2023-07-07,,2023-07-07,NAN,0,0,,"1 WORKSTEP ADDED BY TONI ON 07.JUL.2023, 15:30 TO PERFORM 24HR CHECK DESCRIPTION SIGN TONI","ACTION PERFORMED BY TONI ON 07.JUL.2023, 15:30 24HR CHECK PERFORMED REF.FORM.F.MNT.E.103 PERFORMED SIGN TONI"
Own Configuration,2022-08-01,2023-07-31,54018,PWG,2023-07-07,,2023-07-07,NAN,0,0,,"1 WORKSTEP ADDED BY RNHU ON 07.JUL.2023, 22:00 TO PERFORM BD CHECK DESCRIPTION SIGN RNHU","ACTION PERFORMED BY RNHU ON 07.JUL.2023, 22:00 BD CHECK PERFORMED REF FORM.F.MNT.E.102 (2-02) PERFORMED SIGN RNHU"
Own Configuration,2022-08-01,2023-07-31,21251,PWD,2022-11-15,,2022-11-28,52-51,0,0,,"1 WORKSTEP ADDED BY RIZKY ON 15.NOV.2022, 07:49 TITLE: COCKPIT DOOR DESCRIPTION SIGN RIZKY","ACTION PERFORMED ON 28.NOV.2022, 03:44 ******************************************************** WORKORDER CLOSED ON 28.NOV.2022"
Own Configuration,2022-08-01,2023-07-31,54019,PWG,2023-07-08,,2023-07-08,NAN,0,0,,"1 WORKSTEP ADDED BY MAUL ON 08.JUL.2023, 15:30 TO PERFORM DAILY CHECK DESCRIPTION SIGN MAUL","ACTION PERFORMED BY MAUL ON 08.JUL.2023, 15:30 DAILY CHECK PERFORMED REF.FORM.F.MNT.E.104 PERFORMED SIGN MAUL"
Own Configuration,2022-08-01,2023-07-31,54020,PWH,2023-07-09,,2023-07-09,12,0,0,,"1 WORKSTEP ADDED BY WHPR ON 09.JUL.2023, 19:30 FOR INFORMATION ENG 2 IDG OIL TEMP RAISES UP TO 140 DURING FLIGHT (EVERY SECTOR)","ACTION PERFORMED BY WHPR ON 09.JUL.2023, 19:30 CHECK IDG OIL LEVEL ENG #2 CORECT LEVEL I.A.W AMM 12-13-24-612-803-A PERFORMED SIGN WHPR"
Own Configuration,2022-08-01,2023-07-31,29445,PWC,2022-08-01,,2022-08-01,NAN,0,0,,"1 WORKSTEP ADDED BY ANGGUN ON 01.AUG.2022, 07:20 TO PERFORM BD CHECK DESCRIPTION SIGN ANGGUN","ACTION PERFORMED BY ANGGUN ON 01.AUG.2022, 07:20 BD CHECK PERFORMED REF FORM F.MNT.M.102 PERFORMED SIGN ANGGUN"
Own Configuration,2022-08-01,2023-07-31,54021,PWG,2023-07-08,,2023-07-08,NAN,0,0,,"1 WORKSTEP ADDED BY RAGP ON 08.JUL.2023, 22:20 TO PERFORM BD CHECK DESCRIPTION SIGN RAGP","ACTION PERFORMED BY RAGP ON 08.JUL.2023, 22:20 BD CHECK PERFORMED REF FORM.F.MNT.E.102 PERFORMED SIGN RAGP"
Own Configuration,2022-08-01,2023-07-31,54022,PWG,2023-07-09,,2023-07-09,32,0,0,,"1 WORKSTEP ADDED BY MAVI ON 09.JUL.2023, 04:55 L/G LGCIU NO 2 FAULT DESCRIPTION SIGN MAVI","ACTION PERFORMED BY MAVI ON 09.JUL.2023, 04:55 PFR CHECK FOUND SOURCE FROM LGCIU 2 PERFORM RESET RELATED CB AND DO BITE TEST OF LGCIU 2 RENLT TEST OK . MSG DISAPPEAR REF AMM"
Own Configuration,2022-08-01,2023-07-31,21255,PWD,2023-07-06,2023-10-20,,52-71,0,0,,"1 WORKSTEP ADDED BY AKBAR ON 06.JUL.2023, 02:06 TITLE: DOOR WARNING DESCRIPTION SIGN AKBAR",
Own Configuration,2022-08-01,2023-07-31,54023,PWH,2023-07-09,,2023-07-09,NAN,0,0,,"1 WORKSTEP ADDED BY WHPR ON 09.JUL.2023, 20:00 TO PERFORM 24HR CHECK DESCRIPTION SIGN WHPR","ACTION PERFORMED BY WHPR ON 09.JUL.2023, 20:00 24HR CHECK PERFORMED  REF FORM.F.MNT.E.103 PERFORMED SIGN WHPR"
Own Configuration,2022-08-01,2023-07-31,54024,PWH,2023-07-09,,2023-07-09,NAN,0,0,,"1 WORKSTEP ADDED BY AGP ON 09.JUL.2023, 22:15 TO PERFORM BD CHECK DESCRIPTION SIGN AGP","ACTION PERFORMED BY AGP ON 09.JUL.2023, 22:15 BD CHECK PERFORMED  REF FORM.F.MNT.E.102 (2-02) PERFORMED SIGN AGP"
Own Configuration,2022-08-01,2023-07-31,29449,PWC,2022-08-01,,2022-08-01,NAN,0,0,,"1 WORKSTEP ADDED BY ANGGUN ON 01.AUG.2022, 16:00 TO PERFORM 24HR CHECK DESCRIPTION SIGN ANGGUN","ACTION PERFORMED BY ANGGUN ON 01.AUG.2022, 16:00 24HR CHECK PERFORMED REF FORM F.MNT.M.103 PERFORMED SIGN ANGGUN"
Own Configuration,2022-08-01,2023-07-31,54025,PWG,2023-07-09,,2023-07-09,32,0,0,,"1 WORKSTEP ADDED BY CAR ON 09.JUL.2023, 11:00 ON EVERY DESCEND PASSING FL 100 LG LGCIU NO 2 FAULT DESCRIPTION SIGN CAR","ACTION PERFORMED BY CAR ON 09.JUL.2023, 11:00 REF TSM 32-31-00-810-802-A , DO BITE TEST OF THE LGCIU #2 RESULT TEST GOOD & NO MAINTENANCE ACTION REF AMM 32-69-00-740-001"
Own Configuration,2022-08-01,2023-07-31,54026,PWG,2023-07-09,,2023-07-09,NAN,0,0,,"1 WORKSTEP ADDED BY CAR ON 09.JUL.2023, 15:00 TO PERFORM 24HR CHECK DESCRIPTION SIGN CAR","ACTION PERFORMED BY CAR ON 09.JUL.2023, 15:00 24HR CHECK PERFORMED REF.FORM.F.MNT.E.103 PERFORMED SIGN CAR"
Own Configuration,2022-08-01,2023-07-31,54027,PWG,2023-07-10,,2023-07-10,NAN,0,0,,"1 WORKSTEP ADDED BY ISMA ON 10.JUL.2023, 01:20 D1 : TO PERFORM BD CHECK DESCRIPTION SIGN ISMA","ACTION PERFORMED BY ISMA ON 10.JUL.2023, 01:20 A1: BD CHECK PERFORMED REF FORM.F.MNT.E.102 (2-02) PERFORMED SIGN ISMA"
Own Configuration,2022-08-01,2023-07-31,54028,PWG,2023-07-09,,2023-07-09,32,0,0,,"1 WORKSTEP ADDED BY FRED ON 09.JUL.2023, 16:00 REF AML SEQ A003333 D1 & D2 REPETITIVE PROBLLEM L/G LGCIU NO 2 FAULT DESCRIPTION SIGN FRED","ACTION PERFORMED BY ANGGUN ON 09.JUL.2023, 16:00 REPALCED LGCIU 2 (56A2) REF AMM 32-31-71-000/400-001-A REACTIVATION OF THE AIR DATA PROBES PERFORMED REF AMM 34-11-00-440-801 . DO BITE TEST"
Own Configuration,2022-08-01,2023-07-31,54031,PWA,2023-07-10,,2023-07-10,71,0,0,,"1 WORKSTEP ADDED BY BUHER ON 10.JUL.2023, 22:30 D1. DO EGR VIB SURVEY AFTER REPLACEMENT FAN BLADE ASSY ENG #2 DESCRIPTION SIGN BUHER","ACTION PERFORMED BY BUHER ON 10.JUL.2023, 22:30 A1. PERFORMED EGR VIB SURVCY RESULT PACK N 1 70% VIB 1.8 STILL WITHIN"
Own Configuration,2022-08-01,2023-07-31,54034,PWE,2023-06-18,,2023-06-18,NAN,0,0,,"1 WORKSTEP ADDED BY RAGP ON 18.JUN.2023, 22:30 TO PERFORM BD CHECK DESCRIPTION SIGN RAGP","ACTION PERFORMED BY RAGP ON 18.JUN.2023, 22:30 BD CHECK PERFORMED REF FORM.F.MNT.E.102 (2-02) PERFORMED SIGN RAGP"
Own Configuration,2022-08-01,2023-07-31,54035,PWE,2023-06-19,,2023-06-19,NAN,0,0,,"1 WORKSTEP ADDED BY BELMA ON 19.JUN.2023, 14:00 TO PERFORM DAILY CHECK DESCRIPTION SIGN BELMA","ACTION PERFORMED BY BELMA ON 19.JUN.2023, 14:00 DAILY CHECK PERFORMED REF.FORM.F.MNT.E.104 (2-02) PERFORMED SIGN BELMA"
Own Configuration,2022-08-01,2023-07-31,54036,PWE,2023-06-19,,2023-06-19,NAN,0,0,,"1 WORKSTEP ADDED BY AGP ON 19.JUN.2023, 22:30 D1 :TO PERFORM BD CHECK DESCRIPTION SIGN AGP","ACTION PERFORMED BY AGP ON 19.JUN.2023, 22:30 A1: BD CHECK PERFORMED REF FORM.F.MNT.E.102 (2-02) PERFORMED SIGN AGP"
Own Configuration,2022-08-01,2023-07-31,54037,PWE,2023-06-20,,2023-06-20,NAN,0,0,,"1 WORKSTEP ADDED BY TOSO ON 20.JUN.2023, 02:05 D1 : FCU 1 FAULT DESCRIPTION SIGN TOSO","ACTION PERFORMED BY TOSO ON 20.JUN.2023, 02:05 A1 : CHECK PFR AUTO FLT FCU FAULT REF AMM TASK 22-81-00-810-802-A . DO RESETED CB 9 CA 1 DO THE GROUND SCANNING OF THE AFS REF AMM"
Own Configuration,2022-08-01,2023-07-31,54038,PWE,2023-06-20,,2023-06-20,NAN,0,0,,"1 WORKSTEP ADDED BY MAVI ON 20.JUN.2023, 13:00 D1 : TO PERFORM 24HR CHECK DESCRIPTION SIGN MAVI","ACTION PERFORMED BY MAVI ON 20.JUN.2023, 13:00 A1 : 24HR CHECK PERFORMED PERFORMED SIGN MAVI"
Own Configuration,2022-08-01,2023-07-31,54039,PWE,2023-06-20,,2023-06-20,NAN,0,0,,"1 WORKSTEP ADDED BY BELMA ON 20.JUN.2023, 21:00 D1 : TO PERFORM BD CHECK DESCRIPTION SIGN BELMA","ACTION PERFORMED BY BELMA ON 20.JUN.2023, 21:00 A1 : BD CHECK PERFORMED REF FORM.F.MNT.E.102 (2-02) PERFORMED SIGN BELMA"
Own Configuration,2022-08-01,2023-07-31,54040,PWE,2023-06-21,,2023-06-21,NAN,0,0,,"1 WORKSTEP ADDED BY RNHU ON 21.JUN.2023, 11:35 D1 : TO PERFORM DAILY CHECK DESCRIPTION SIGN RNHU","ACTION PERFORMED BY RNHU ON 21.JUN.2023, 11:35 A1 : DAILY CHECK PERFORMED REF.FORM.F.MNT.E.104 PERFORMED SIGN RNHU"
Own Configuration,2022-08-01,2023-07-31,54041,PWE,2023-06-21,,2023-06-21,NAN,0,0,,"1 WORKSTEP ADDED BY AFN ON 21.JUN.2023, 21:30 D1: TO PERFORM BD CHECK DESCRIPTION SIGN AFN","ACTION PERFORMED BY AFN ON 21.JUN.2023, 21:30 A1: BD CHECK PERFORMED REF FORM.F.MNT.E.102 PERFORMED SIGN AFN"
Own Configuration,2022-08-01,2023-07-31,54042,PWE,2023-06-22,,2023-06-22,12,0,0,,"1 WORKSTEP ADDED BY YJPP ON 22.JUN.2023, 13:03 D1 : ENGINE NO.1 IDG OIL BELLOW LEVEL DESCRIPTION SIGN YJPP","ACTION PERFORMED BY YJPP ON 22.JUN.2023, 13:03 A1 : SERVISING IDG ENGINE NO.1 - FILLING OF IDG WITH OIL / ADDITION OF OIL IDG NO.1 AFTER LEVEL CHECK REF AMM : 12-13-24-612-804-A ADD OIL 2"
Own Configuration,2022-08-01,2023-07-31,29467,PWC,2022-08-03,,2022-08-03,NAN,0,0,,"1 WORKSTEP ADDED BY ANGGUN ON 03.AUG.2022, 07:10 TO PERFORM BD CHECK DESCRIPTION SIGN ANGGUN","ACTION PERFORMED BY ANGGUN ON 03.AUG.2022, 07:10 BD CHECK PERFORMED REF FORM F.MNT.M.102 PERFORMED SIGN ANGGUN"
Own Configuration,2022-08-01,2023-07-31,54043,PWE,2023-06-22,,2023-06-22,NAN,0,0,,"1 WORKSTEP ADDED BY YJPP ON 22.JUN.2023, 13:45 D1 : TO PERFORM 24HR CHECK DESCRIPTION SIGN YJPP","ACTION PERFORMED BY YJPP ON 22.JUN.2023, 13:45 A1 : 24HR CHECK PERFORMED REF.FORM.F.MNT.E.103 (2-02) PERFORMED SIGN YJPP"
Own Configuration,2022-08-01,2023-07-31,54044,PWE,2023-06-22,,2023-06-22,33,0,0,,"1 WORKSTEP ADDED BY IMPU ON 22.JUN.2023, 13:13 D1: TAXI LIGHT TRACK DESCRIPTION SIGN IMPU","ACTION PERFORMED BY ANGGUN ON 22.JUN.2023, 13:13 A1 : REPLACED BULB TAXI LT WITH NEW ONE REF AMM : 33-46-12 PB 401 PERFORM OPC TEST OF TAXI LT , REF AMM : 33-46-00-710-001 RESULT TEST"
Own Configuration,2022-08-01,2023-07-31,54045,PWE,2023-06-30,,2023-06-30,NAN,0,0,,"1 WORKSTEP ADDED BY DHAR ON 30.JUN.2023, 19:00 D2 : TO PERFORM 24HR CHECK DESCRIPTION SIGN DHAR","ACTION PERFORMED BY DHAR ON 30.JUN.2023, 19:00 A2 : 24HR CHECK PERFORMED REF.FORM.F.MNT.E.103 (2-02) PERFORMED SIGN DHAR"
Own Configuration,2022-08-01,2023-07-31,54046,PWE,2023-06-30,,2023-06-30,NAN,0,0,,"1 WORKSTEP ADDED BY DHAR ON 30.JUN.2023, 22:00 D1 : TO PERFORM BD CHECK DESCRIPTION SIGN DHAR","ACTION PERFORMED BY DHAR ON 30.JUN.2023, 22:00 A1: BD CHECK PERFORMED REF FORM.F.MNT.E.102 PERFORMED SIGN DHAR"
